,0,1,2,3,4,5,6,7
10,We always love reading Willie Green Eggs and Ham! #NBABedtimeStoriespic.twitter.com/2RXEuOlCtf,Sixers,OrlandoMagic,"['We always love reading Willie Green Eggs and Ham! #NBABedtimeStoriespic.twitter.com/2RXEuOlCtf', '@OrlandoMagic We enjoyed those for the better part of a decade!']",2,"['3 Sep 2014', '3 Sep 2014']","['Orlando Magic', 'Philadelphia 76ers']",2
11,The stage is set for morning shoot-around in Orlando.pic.twitter.com/Urk6jflPCt,Sixers,OrlandoMagic,"['The stage is set for morning shoot-around in Orlando.pic.twitter.com/Urk6jflPCt', ""@Sixers Psst ... It's @STUFFMagic's birthday today. Make sure you wish him a Happy Birthday while you're there.pic.twitter.com/nF38YpvqrW"", ""@OrlandoMagic We'll be sure to make sure our well wishes are EXTREME.""]",3,"['22 Feb 2015', '22 Feb 2015', '22 Feb 2015']","['Philadelphia 76ers', 'Orlando Magic', 'Philadelphia 76ers']",3
12,.@Suns @Timberwolves @NBAonTNT Balloons are great. Music is great. We’ll bring the Dirk Dab.  #GIFpartypic.twitter.com/r9o77uMPb9,Sixers,Timberwolves,"['.@Suns @Timberwolves @NBAonTNT Balloons are great. Music is great. We’ll bring the Dirk Dab.  #GIFpartypic.twitter.com/r9o77uMPb9', '.@dallasmavs @Suns @Timberwolves @NBAonTNT you guys mind if we turn it up a bit? #GIFPartypic.twitter.com/uzyWaZdxVo', "".@Bucks @dallasmavs @Timberwolves @NBAonTNT We'd prefer if you didn't. #GIFPartypic.twitter.com/E0fLbJqYia"", '.@Suns @Bucks @dallasmavs @Timberwolves @NBAonTNT Walking into the #GIFParty likepic.twitter.com/ZECHS17997', '.@DetroitPistons @Suns @Bucks @dallasmavs @NBAonTNT \n\nWhen everyone comes to the #GIFParty..pic.twitter.com/olH8Kyb8Fh', '@Timberwolves @DetroitPistons @Suns @Bucks @dallasmavs @NBAonTNT hey fam  #GIFpartypic.twitter.com/PYlBmJlfle', "".@warriors @Timberwolves @DetroitPistons @Bucks @dallasmavs @NBAonTNT Who's got the best dance moves at #GIFParty?pic.twitter.com/UKtibJe9Zd"", '.@Suns @warriors @Timberwolves @DetroitPistons @dallasmavs @NBAonTNT The Greek Freak cuts a rug at the #GIFPartypic.twitter.com/ZSLiIWBdJH', '.@Bucks @warriors @Timberwolves @DetroitPistons @dallasmavs @NBAonTNT We see Greek Freak and raise you @SunsDancerspic.twitter.com/YJJ4N0kLV9', "".@Suns @Bucks @warriors @Timberwolves @DetroitPistons @dallasmavs @NBAonTNT We'll nominate our guy #GIFPartypic.twitter.com/eNWRamH71D"", '.@WashWizards @Suns @Bucks @warriors @Timberwolves @DetroitPistons @dallasmavs @NBAonTNT Wassup errbody #GIFpartypic.twitter.com/yuqx5xt9uw']",11,"['3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016']","['Dallas Mavericks', 'Milwaukee Bucks', 'Phoenix Suns', 'Detroit Pistons', 'Timberwolves', 'Golden State Warriors', 'Phoenix Suns', 'Milwaukee Bucks', 'Phoenix Suns', 'Washington Wizards', 'Philadelphia 76ers']",11
13,GAME TIME!pic.twitter.com/2plEXMPVYC,Sixers,Timberwolves,"['GAME TIME!pic.twitter.com/2plEXMPVYC', '.@Sixers Mood..pic.twitter.com/J3mxQ74NMZ', '.@Timberwolves pic.twitter.com/rukxWUSUHw']",3,"['4 Jan 2016', '4 Jan 2016', '4 Jan 2016']","['Philadelphia 76ers', 'Timberwolves', 'Philadelphia 76ers']",3
14,"Super tough decision, but I've decided to take my fandom to Minneapolis. @Timberwolves! Much respect to @ATLHawks and @Sixers. Close call.",Sixers,Timberwolves,"[""Super tough decision, but I've decided to take my fandom to Minneapolis. @Timberwolves! Much respect to @ATLHawks and @Sixers. Close call."", '.@clarknova11 @Timberwolves @ATLHawkspic.twitter.com/6CtEwb45kJ']",2,"['17 Jun 2016', '17 Jun 2016']","['Jeremy', 'Philadelphia 76ers']",2
15,Are you two the same person...  #NIKExNBApic.twitter.com/4AeB9MjCDd,Sixers,Timberwolves,"['Are you two the same person...  #NIKExNBApic.twitter.com/4AeB9MjCDd', 'https://twitter.com/SacramentoKings/status/908860690076594176\xa0…']",2,"['Sep 15 2017', 'Sep 15 2017']","['Sacramento Kings', 'Philadelphia 76ers']",2
16,DUNK EM!pic.twitter.com/Rl1rIuENdR,Sixers,Timberwolves,"['DUNK EM!pic.twitter.com/Rl1rIuENdR', '.@Sixers ....pic.twitter.com/50rFKmTAuc', '.@Timberwolvespic.twitter.com/X0sSOW7YYt', '.@Sixers ', '.@Timberwolves ']",5,"['4 Jan 2016', '4 Jan 2016', '4 Jan 2016', '4 Jan 2016', '4 Jan 2016']","['Philadelphia 76ers', 'Timberwolves', 'Philadelphia 76ers', 'Timberwolves', 'Philadelphia 76ers']",5
17,Squad up! Let's go @DetroitPistons @Sixers @hornets @BrooklynNets @MNTimberwolves @utahjazz! Team USA!pic.twitter.com/4lM01xMvcd,Sixers,DetroitPistons,"[""Squad up! Let's go @DetroitPistons @Sixers @hornets @BrooklynNets @MNTimberwolves @utahjazz! Team USA!pic.twitter.com/4lM01xMvcd"", '@OrlandoMagic @DetroitPistons @hornets @BrooklynNets @MNTimberwolves @utahjazz ']",2,"['13 Feb 2015', '13 Feb 2015']","['Orlando Magic', 'Philadelphia 76ers']",2
18,"With two days until the #NBADraft, @Keith_Langlois collects his thoughts on what may happen: http://on.nba.com/1KaA3H3 pic.twitter.com/3MeNq5dO5B",Sixers,DetroitPistons,"['With two days until the #NBADraft, @Keith_Langlois collects his thoughts on what may happen: http://on.nba.com/1KaA3H3\xa0pic.twitter.com/3MeNq5dO5B', '@DetroitPistons You’re gonna have to trade up if you want him.pic.twitter.com/1XANIc0AKH']",2,"['23 Jun 2015', '23 Jun 2015']","['Detroit Pistons', 'Philadelphia 76ers']",2
19,Isiah Thomas the Train #NBACartoonspic.twitter.com/HnJtK4oa8e,Sixers,DetroitPistons,"['Isiah Thomas the Train #NBACartoonspic.twitter.com/HnJtK4oa8e', '@DetroitPistons Never sleeping again. Thx guys…']",2,"['27 Aug 2014', '27 Aug 2014']","['Detroit Pistons', 'Philadelphia 76ers']",2
20,Smoovie King #NBAFastFoodpic.twitter.com/CzsOHdNTMm,Sixers,DetroitPistons,"['Smoovie King #NBAFastFoodpic.twitter.com/CzsOHdNTMm', '@DetroitPistons !!!']",2,"['24 Sep 2014', '24 Sep 2014']","['Detroit Pistons', 'Philadelphia 76ers']",2
21,"Tonight's starters » 

: @KButter5

: @SiP03
: @Holla_At_Rob33
: @NerlensNoel3
: @JahlilOkaforpic.twitter.com/bqN8ULVOjB",Sixers,DetroitPistons,"[""Tonight's starters » \n\n: @KButter5\n\n: @SiP03\n: @Holla_At_Rob33\n: @NerlensNoel3\n: @JahlilOkaforpic.twitter.com/bqN8ULVOjB"", '.@DetroitPistons starters » \n\n: Jackson\n\n:  Caldwell-Pope\n\n: Morris\n\n: Ilyasova\n\n: Drummondpic.twitter.com/RWz1woRjY0', '@Sixers Ha! Very nice.', '.@DetroitPistonspic.twitter.com/XMhK1Tyr1m', '@Sixerspic.twitter.com/DqSG404Grd', '.@DetroitPistonspic.twitter.com/KgHcCudOdg']",6,"['11 Dec 2015', '11 Dec 2015', '11 Dec 2015', '11 Dec 2015', '11 Dec 2015', '11 Dec 2015']","['Philadelphia 76ers', 'Philadelphia 76ers', 'Detroit Pistons', 'Philadelphia 76ers', 'Detroit Pistons', 'Philadelphia 76ers']",6
22,"Before leaving Pallet Town, Professor Oak made sure we left with proper defense…We chose Chandmander! #NBAPokemonpic.twitter.com/9npzCQyOs0",Sixers,DallasMavs,"['Before leaving Pallet Town, Professor Oak made sure we left with proper defense…We chose Chandmander! #NBAPokemonpic.twitter.com/9npzCQyOs0', '.@dallasmavs Not bad, but when the enemy is weak against a fiery opponent, you really need Charmanderson! #NBAPokemonpic.twitter.com/5iZX5uZVKi', '@cavs @dallasmavs That hair tho…']",3,"['10 Sep 2014', '10 Sep 2014', '10 Sep 2014']","['Dallas Mavericks', 'Cleveland Cavaliers', 'Philadelphia 76ers']",3
23,Hey @Sixers - What do you think of @VICESports' new uniform rankings? http://bit.ly/1JM5QJb pic.twitter.com/zlTlAIyGEH,Sixers,DallasMavs,"[""Hey @Sixers - What do you think of @VICESports' new uniform rankings? http://bit.ly/1JM5QJb\xa0pic.twitter.com/zlTlAIyGEH"", '.@ATLHawks @VICESports Yeah, we like where their heads are at. #MadeInPHILApic.twitter.com/83bOVoYeFz', '.@Sixers @ATLHawks @VICESports  Sixers got that Classic vibe going.  @LAClippers...pic.twitter.com/Yo655MaHy2', '@dallasmavs @Sixers @VICESports @LAClippers Why you tag the Clippers tho?pic.twitter.com/bqH5LToCNC', '@ATLHawks @dallasmavs @VICESports @LAClippers *grabs popcorn*pic.twitter.com/M0an9hvDad']",5,"['27 Jul 2015', '27 Jul 2015', '27 Jul 2015', '27 Jul 2015', '27 Jul 2015']","['Atlanta Hawks', 'Philadelphia 76ers', 'Dallas Mavericks', 'Atlanta Hawks', 'Philadelphia 76ers']",5
24,Hey @Sixers - What do you think of @VICESports' new uniform rankings? http://bit.ly/1JM5QJb pic.twitter.com/zlTlAIyGEH,Sixers,LAClippers,"[""Hey @Sixers - What do you think of @VICESports' new uniform rankings? http://bit.ly/1JM5QJb\xa0pic.twitter.com/zlTlAIyGEH"", '.@ATLHawks @VICESports Yeah, we like where their heads are at. #MadeInPHILApic.twitter.com/83bOVoYeFz', '.@Sixers @ATLHawks @VICESports  Sixers got that Classic vibe going.  @LAClippers...pic.twitter.com/Yo655MaHy2', '@dallasmavs @Sixers @ATLHawks @VICESportspic.twitter.com/v3l6aKzbTN', '@LAClippers @dallasmavs @ATLHawks @VICESportspic.twitter.com/mO67ZiNzL0']",5,"['27 Jul 2015', '27 Jul 2015', '27 Jul 2015', '27 Jul 2015', '27 Jul 2015']","['Atlanta Hawks', 'Philadelphia 76ers', 'Dallas Mavericks', 'LA Clippers', 'Philadelphia 76ers']",5
25,The truth is out there.https://vine.co/v/i1jetqLnji5 ,Sixers,LAClippers,"['The truth is out there.https://vine.co/v/i1jetqLnji5\xa0', ""@Sixers He's right here.pic.twitter.com/uLRtwj4bhR"", '.@LAClippers pic.twitter.com/6hYi85TLxP']",3,"['8 Feb 2016', '8 Feb 2016', '8 Feb 2016']","['Philadelphia 76ers', 'LA Clippers', 'Philadelphia 76ers']",3
26,ROLL CALL: Who is coming out to STAPLES Center tonight to catch the game against the @Sixers?,Sixers,LAClippers,"['ROLL CALL: Who is coming out to STAPLES Center tonight to catch the game against the @Sixers?', ""@LAClippers We'll be there.""]",2,"['3 Jan 2015', '3 Jan 2015']","['LA Clippers', 'Philadelphia 76ers']",2
27,"When the 2015-16 NBA schedule drops...

#NBAOffseasonpic.twitter.com/BbDspRd486",Sixers,LAClippers,"['When the 2015-16 NBA schedule drops...\n\n#NBAOffseasonpic.twitter.com/BbDspRd486', '@LAClippers Can’t. Wait. #NBAOffseasonpic.twitter.com/oIVxKqkH7b']",2,"['28 Jul 2015', '28 Jul 2015']","['LA Clippers', 'Philadelphia 76ers']",2
28,@Sixers Dunks on dunks on dunks.,Sixers,LAClippers,"['@Sixers Dunks on dunks on dunks.', ""@LAClippers e'erywhere.""]",2,"['3 Jan 2015', '3 Jan 2015']","['LA Clippers', 'Philadelphia 76ers']",2
29,Tonight's line up vs @LAClippers »https://amp.twimg.com/v/7aea3eda-1777-44e2-9281-d072d54f6530 …,Sixers,LAClippers,"[""Tonight's line up vs @LAClippers »https://amp.twimg.com/v/7aea3eda-1777-44e2-9281-d072d54f6530\xa0…"", ""@Sixers It's lit "", '.@LAClippers It is indeed ']",3,"['8 Feb 2016', '8 Feb 2016', '8 Feb 2016']","['Philadelphia 76ers', 'LA Clippers', 'Philadelphia 76ers']",3
30,#ThrowdownThursday is back with a vengeance.https://vine.co/v/eHY3A5UgvAK ,Sixers,LAClippers,"['#ThrowdownThursday is back with a vengeance.https://vine.co/v/eHY3A5UgvAK\xa0', '@Sixers #ThrowdownThursday, eh? We dig it.https://vine.co/v/ewKDuKwtxqq\xa0', '@trailblazers @Sixers \n\nAyyyeee.http://vine.co/v/ewmvhBAZweP\xa0', ""@LAClippers @trailblazers Y'all get it. ""]",4,"['6 Aug 2015', '6 Aug 2015', '6 Aug 2015', '6 Aug 2015']","['Philadelphia 76ers', 'Trail Blazers', 'LA Clippers', 'Philadelphia 76ers']",4
31,Good game @Sixerspic.twitter.com/vhbXLTj9OO,Sixers,LAClippers,"['Good game @Sixerspic.twitter.com/vhbXLTj9OO', '.@LAClipperspic.twitter.com/khQDOucDPL']",2,"['2 Jan 2016', '2 Jan 2016']","['LA Clippers', 'Philadelphia 76ers']",2
32,Bold and powerful. The next era of Clippers basketball is coming. #GearUpLApic.twitter.com/R4cWKyj6TZ,Sixers,LAClippers,"['Bold and powerful. The next era of Clippers basketball is coming. #GearUpLApic.twitter.com/R4cWKyj6TZ', '@LAClippers ']",2,"['16 Jun 2015', '16 Jun 2015']","['LA Clippers', 'Philadelphia 76ers']",2
33,Sonics fan seeking new favorite NBA team. I've narrowed my list down to @Timberwolves @Sixers @Pacers @Bucks @PelicansNBA @ATLHawks,Sixers,LAClippers,"[""Sonics fan seeking new favorite NBA team. I've narrowed my list down to @Timberwolves @Sixers @Pacers @Bucks @PelicansNBA @ATLHawks"", 'pick us!pic.twitter.com/hkxxZyHVpa', ""What's up, @clarknova11? @ATLHawks @Sixers @Pacers @Bucks @PelicansNBApic.twitter.com/f2OTdhgive"", ""There's only  right answer here, @clarknova11. @Timberwolves @ATLHawks @Pacers @Bucks @PelicansNBApic.twitter.com/6rYLfgTzeM"", 'we keep it  tho. #justsayingpic.twitter.com/nmkGYTluOz', 'woah, woah, woah ... who invited these guys', '@ATLHawks @LAClippers @clarknova11 @Timberwolves @Pacers @Bucks @PelicansNBApic.twitter.com/EVAVcPd5le']",7,"['17 Jun 2016', '17 Jun 2016', '17 Jun 2016', '17 Jun 2016', '17 Jun 2016', '17 Jun 2016', '17 Jun 2016']","['Jeremy', 'Atlanta Hawks', 'Timberwolves', 'Philadelphia 76ers', 'LA Clippers', 'Atlanta Hawks', 'Philadelphia 76ers']",7
34, pic.twitter.com/2AAqZsQpyT,Sixers,LAClippers,"[' pic.twitter.com/2AAqZsQpyT', '@Sixers pic.twitter.com/wHofHSmNUU', '.@LAClipperspic.twitter.com/80i4K8Fm4Y', '@Sixerspic.twitter.com/tKjJmNYEcY', '.@LAClipperspic.twitter.com/mkLTyXaIve']",5,"['7 Jan 2016', '7 Jan 2016', '7 Jan 2016', '7 Jan 2016', '7 Jan 2016']","['Philadelphia 76ers', 'LA Clippers', 'Philadelphia 76ers', 'LA Clippers', 'Philadelphia 76ers']",5
35,"Sam Cassell and Allen Iverson talkin' bout practice.

 #fbfpic.twitter.com/4ZXVF4lVOz",Sixers,LAClippers,"[""Sam Cassell and Allen Iverson talkin' bout practice.\n\n #fbfpic.twitter.com/4ZXVF4lVOz"", '@LAClipperspic.twitter.com/ziY8jbBAAH']",2,"['7 Aug 2015', '7 Aug 2015']","['LA Clippers', 'Philadelphia 76ers']",2
36,"We
want
you
to
know
that
we
changed
our
Twitter
handle

... We're @nuggets now!",Sixers,nuggets,"[""We\nwant\nyou\nto\nknow\nthat\nwe\nchanged\nour\nTwitter\nhandle\n\n... We're @nuggets now!"", '@nuggets ']",2,"['18 May 2015', '18 May 2015']","['Denver Nuggets', 'Philadelphia 76ers']",2
37,Preseason OT? Preseason OT.,Sixers,WashWizards,"['Preseason OT? Preseason OT.', "".@Sixers first basket wins?  We're down if you are\n\n#WizSixers"", '.@WashWizards Down for another 12 minutes tbqh']",3,"['6 Oct 2016', '6 Oct 2016', '6 Oct 2016']","['Philadelphia 76ers', 'Washington Wizards', 'Philadelphia 76ers']",3
38,"Exactly  months until our season opener!

#DCFamilypic.twitter.com/RINX91cZdt",Sixers,WashWizards,"['Exactly  months until our season opener!\n\n#DCFamilypic.twitter.com/RINX91cZdt', 'Same.', 'pic.twitter.com/EaivaGG16R', 'pic.twitter.com/75ml5HtiwI']",4,"['Aug 18 2017', 'Aug 18 2017', 'Aug 18 2017', 'Aug 18 2017']","['Washington Wizards', 'Philadelphia 76ers', 'Washington Wizards', 'Philadelphia 76ers']",4
39,"This is not a drill.

We are officially one month away from our season opener against the @sixers! 

#DCFamilypic.twitter.com/Hi8NhYrst1",Sixers,WashWizards,"['This is not a drill.\n\nWe are officially one month away from our season opener against the @sixers! \n\n#DCFamilypic.twitter.com/Hi8NhYrst1', 'pic.twitter.com/LhlRZzOGSj']",2,"['Sep 18 2017', 'Sep 18 2017']","['Washington Wizards', 'Philadelphia 76ers']",2
40,Talk to the hand.https://vine.co/v/OLLdL7OJw0i ,Sixers,WashWizards,"['Talk to the hand.https://vine.co/v/OLLdL7OJw0i\xa0', '@Sixers but that dribble and pass ', '@WashWizards butpic.twitter.com/yeyQa2jFwn', ""@Sixers didn't want to, but had to #kslifepic.twitter.com/OmIaOclQ7J"", '@WashWizards Fair enough, Wizards.']",5,"['1 Apr 2015', '1 Apr 2015', '1 Apr 2015', '1 Apr 2015', '1 Apr 2015']","['Philadelphia 76ers', 'Washington Wizards', 'Philadelphia 76ers', 'Washington Wizards', 'Philadelphia 76ers']",5
41,.@WashWizards Suh dude?pic.twitter.com/X2bYsjCKY5,Sixers,WashWizards,"['.@WashWizards Suh dude?pic.twitter.com/X2bYsjCKY5', '.@Sixers sup?pic.twitter.com/dssFmUsWiX', '.@WashWizards Double OT again tonight or']",3,"['13 Oct 2016', '13 Oct 2016', '13 Oct 2016']","['Philadelphia 76ers', 'Washington Wizards', 'Philadelphia 76ers']",3
42,.@Suns @Timberwolves @NBAonTNT Balloons are great. Music is great. We’ll bring the Dirk Dab.  #GIFpartypic.twitter.com/r9o77uMPb9,Sixers,Suns,"['.@Suns @Timberwolves @NBAonTNT Balloons are great. Music is great. We’ll bring the Dirk Dab.  #GIFpartypic.twitter.com/r9o77uMPb9', '.@dallasmavs @Suns @Timberwolves @NBAonTNT you guys mind if we turn it up a bit? #GIFPartypic.twitter.com/uzyWaZdxVo', "".@Bucks @dallasmavs @Timberwolves @NBAonTNT We'd prefer if you didn't. #GIFPartypic.twitter.com/E0fLbJqYia"", '.@Suns @Bucks @dallasmavs @Timberwolves @NBAonTNT Walking into the #GIFParty likepic.twitter.com/ZECHS17997', '.@DetroitPistons @Suns @Bucks @dallasmavs @NBAonTNT \n\nWhen everyone comes to the #GIFParty..pic.twitter.com/olH8Kyb8Fh', '@Timberwolves @DetroitPistons @Suns @Bucks @dallasmavs @NBAonTNT hey fam  #GIFpartypic.twitter.com/PYlBmJlfle', "".@warriors @Timberwolves @DetroitPistons @Bucks @dallasmavs @NBAonTNT Who's got the best dance moves at #GIFParty?pic.twitter.com/UKtibJe9Zd"", '.@Suns @warriors @Timberwolves @DetroitPistons @dallasmavs @NBAonTNT The Greek Freak cuts a rug at the #GIFPartypic.twitter.com/ZSLiIWBdJH', '.@Bucks @warriors @Timberwolves @DetroitPistons @dallasmavs @NBAonTNT We see Greek Freak and raise you @SunsDancerspic.twitter.com/YJJ4N0kLV9', "".@Suns @Bucks @warriors @Timberwolves @DetroitPistons @dallasmavs @NBAonTNT We'll nominate our guy #GIFPartypic.twitter.com/eNWRamH71D"", '.@WashWizards @Suns @Bucks @warriors @Timberwolves @DetroitPistons @dallasmavs @NBAonTNT Wassup errbody #GIFpartypic.twitter.com/yuqx5xt9uw']",11,"['3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016']","['Dallas Mavericks', 'Milwaukee Bucks', 'Phoenix Suns', 'Detroit Pistons', 'Timberwolves', 'Golden State Warriors', 'Phoenix Suns', 'Milwaukee Bucks', 'Phoenix Suns', 'Washington Wizards', 'Philadelphia 76ers']",11
43,"Orange Slices #NBASweets

It just fits our brand.",Sixers,Suns,"['Orange Slices #NBASweets\n\nIt just fits our brand.', ""@Suns This is why we don't like going over to your house, Suns…"", '@Sixers @Suns they probably give away toothbrushes on Halloween.', ""@denvernuggets @Sixers Bring a stronger candy game. We're not talking fruit. #NBASweetspic.twitter.com/wpvPhCWywC"", ""@Suns @denvernuggets If we ain't talkin' candy we don't wanna talk…""]",5,"['6 Aug 2014', '6 Aug 2014', '6 Aug 2014', '6 Aug 2014', '6 Aug 2014']","['Phoenix Suns', 'Philadelphia 76ers', 'Denver Nuggets', 'Phoenix Suns', 'Philadelphia 76ers']",5
44,".@warriors How many times have you guys seen this cliche gif? 

Our place at 7 pm? We promise we won't use it again.pic.twitter.com/XvEo5UyjQC",Sixers,Suns,"["".@warriors How many times have you guys seen this cliche gif? \n\nOur place at 7 pm? We promise we won't use it again.pic.twitter.com/XvEo5UyjQC"", ""@Suns actually, think you're the first!"", '.@warriors The first? ....pic.twitter.com/JT8IIqKvEc', '@Suns @warriors No respect.https://twitter.com/Sixers/status/549997760208830465\xa0…', '@Sixers @Suns oops... ummm..well technically they said gif....pic.twitter.com/w3Ig9E2sJb', '@warriors @Sunspic.twitter.com/QzKZaQ5tR7', '@Sixers @Sunspic.twitter.com/7Lu5EkkYKW', ""@Sixers @Suns it's one of the best snaps we've seen though. forgive us? "", '@warriors @Suns Okay…pic.twitter.com/iWjzPdcj70']",9,"['9 Mar 2015', '9 Mar 2015', '9 Mar 2015', '9 Mar 2015', '9 Mar 2015', '9 Mar 2015', '9 Mar 2015', '9 Mar 2015', '9 Mar 2015']","['Phoenix Suns', 'Golden State Warriors', 'Phoenix Suns', 'Philadelphia 76ers', 'Golden State Warriors', 'Philadelphia 76ers', 'Golden State Warriors', 'Golden State Warriors', 'Philadelphia 76ers']",9
45,"Len and Plumlee's Ice Cream. #NBASweets 

Bonus:flavor Triple Caramel Dunk",Sixers,Suns,"[""Len and Plumlee's Ice Cream. #NBASweets \n\nBonus:flavor Triple Caramel Dunk"", '@Suns Reach alert…']",2,"['6 Aug 2014', '6 Aug 2014']","['Phoenix Suns', 'Philadelphia 76ers']",2
